122	9	59	53	-273.203	-102.2	0	6	609.6
123	9	60	53	-263.894	-172.91	0	6	609.6
124	9	61	53	-204.385	-193.709	0	6	609.6
125	9	62	53	-118.139	-282.073	0	6	609.6
126	10	0	53	0	-313.728	0	6	609.6
127	10	1	53	118.139	-282.073	0	6	609.6
128	10	2	53	204.385	-193.709	0	6	609.6
129	10	3	53	263.894	-172.91	0	6	609.6
130	10	4	53	273.203	-102.2	0	6	609.6
131	10	5	53	-339.453	-102.2	0	7	609.6
132	10	6	53	-323.857	-159.305	0	7	609.6
133	10	7	53	-201.103	-278.553	0	7	609.6
134	10	8	53	-166.264	-365.428	0	7	609.6
135	10	9	53	-73.6089	-352.162	0	7	609.6
136	10	10	53	73.6089	-352.162	0	7	609.6
137	10	11	53	166.264	-365.428	0	7	609.6
138	10	12	53	201.103	-278.553	0	7	609.6
139	10	13	53	323.857	-159.305	0	7	609.6
140	10	14	53	339.453	-102.2	0	7	609.6
