102	5	38	53	-323.857	159.305	0	7	609.6
103	5	39	53	-201.103	278.553	0	7	609.6
104	5	40	53	-166.264	365.428	0	7	609.6
105	5	41	53	-73.6089	352.162	0	7	609.6
106	5	42	53	73.6089	352.162	0	7	609.6
107	5	43	53	166.264	365.428	0	7	609.6
108	5	44	53	201.103	278.553	0	7	609.6
109	5	45	53	323.857	159.305	0	7	609.6
110	5	46	53	339.453	102.2	0	7	609.6
111	5	48	53	-139.932	-142.007	0	4	609.6
112	5	49	53	-70.014	-198.718	0	4	609.6
113	5	50	53	0	-217.478	0	4	609.6
114	5	51	53	70.014	-198.718	0	4	609.6
115	5	52	53	139.932	-142.007	0	4	609.6
116	5	53	53	-214.903	-127.3	0	5	609.6
117	5	54	53	-133.044	-210.494	0	5	609.6
118	5	55	53	-48.6976	-259.192	0	5	609.6
119	5	56	53	48.6976	-259.192	0	5	609.6
120	5	57	53	133.044	-210.494	0	5	609.6
121	5	58	53	214.903	-127.3	0	5	609.6
122	5	59	53	-273.203	-102.2	0	6	609.6
123	5	60	53	-263.894	-172.91	0	6	609.6
124	5	61	53	-204.385	-193.709	0	6	609.6
125	5	62	53	-118.139	-282.073	0	6	609.6
126	6	0	53	0	-313.728	0	6	609.6
127	6	1	53	118.139	-282.073	0	6	609.6
128	6	2	53	204.385	-193.709	0	6	609.6
129	6	3	53	263.894	-172.91	0	6	609.6
130	6	4	53	273.203	-102.2	0	6	609.6
131	6	5	53	-339.453	-102.2	0	7	609.6
132	6	6	53	-323.857	-159.305	0	7	609.6
133	6	7	53	-201.103	-278.553	0	7	609.6
134	6	8	53	-166.264	-365.428	0	7	609.6
135	6	9	53	-73.6089	-352.162	0	7	609.6
136	6	10	53	73.6089	-352.162	0	7	609.6
137	6	11	53	166.264	-365.428	0	7	609.6
138	6	12	53	201.103	-278.553	0	7	609.6
139	6	13	53	323.857	-159.305	0	7	609.6
140	6	14	53	339.453	-102.2	0	7	609.6
